com.android.settings,top_logo_large.9.png,,-1
com.android.settings,virus_scan_app_ok_bg.9.png,,-1
com.android.settings,virus_scan_app_scanning_bg.9.png,,-1
com.android.settings,virus_scan_app_stop_bg.9.png,,-1
com.android.settings,virus_scan_app_stop_virus_bg.9.png,,-1
com.android.settings,virus_scan_shield_bg.9.png,,-1

com.android.packageinstaller,app_details_bg.9.png,,-1
com.android.packageinstaller,fail_bg.9.png,,-1
com.android.packageinstaller,success_bg.9.png,,-1

com.android.systemui,expanded_toggles_bg.9.png,,-1

com.android.thememanager,resource_comment_star_readonly_normal.png,,1.3
com.android.thememanager,resource_comment_star.png,,1.3
com.android.thememanager,resource_comment_star.png,,1.3
com.android.thememanager,resource_comment_star_off.png,,1.3
com.android.thememanager,resource_comment_star_readonly_normal.png,,1.3
com.android.thememanager,resource_comment_star_readonly_off_normal.png,,1.3
com.android.thememanager,resource_comment_star_readonly_off_selected.png,,1.3
com.android.thememanager,resource_comment_star_readonly_selected.png,,1.3

com.android.deskclock,list_item_bg_normal.9.png,,-1
com.android.deskclock,list_item_bg_pressed.9.png,,-1
